DATE_TIME;ROOT_DISK_SIZE_VALUE;ROOT_DISK_USED_VALUE;ROOT_DISK_FREE
29-04-24 13:54;51123825;17750640;33373185
29-04-24 13:59;51123825;17752096;33371729
29-04-24 14:04;51123825;17752098;33371727
29-04-24 14:09;51123825;17752098;33371727
29-04-24 14:14;51123825;17752094;33371731
29-04-24 14:19;51123825;17752099;33371726
29-04-24 14:24;51123825;17752101;33371724
29-04-24 14:29;51123825;17752101;33371724
29-04-24 14:34;51123825;17752098;33371727
29-04-24 14:39;51123825;17752116;33371709
29-04-24 14:44;51123825;17752107;33371718
29-04-24 14:49;51123825;17752098;33371727
29-04-24 14:54;51123825;17752100;33371725
29-04-24 14:59;51123825;17752095;33371730
29-04-24 15:04;51123825;17752227;33371598
29-04-24 15:09;51123825;17752238;33371587
29-04-24 15:14;51123825;17752118;33371707
29-04-24 15:19;51123825;17752118;33371707
29-04-24 15:24;51123825;17752120;33371705
29-04-24 15:29;51123825;17752120;33371705
29-04-24 15:34;51123825;17752122;33371703
29-04-24 15:39;51123825;17752123;33371702
29-04-24 15:44;51123825;17752124;33371701
29-04-24 15:49;51123825;17755228;33368597
29-04-24 15:54;51123825;17755229;33368596
29-04-24 15:59;51123825;17755230;33368595
29-04-24 16:04;51123825;17755263;33368562
29-04-24 16:09;51123825;17755234;33368591
29-04-24 16:14;51123825;17755235;33368590
29-04-24 16:19;51123825;17755235;33368590
29-04-24 16:24;51123825;17755353;33368472
29-04-24 16:29;51123825;17755237;33368588
29-04-24 16:34;51123825;17755703;33368122
29-04-24 16:39;51123825;17755703;33368122
29-04-24 16:44;51123825;17755700;33368125
29-04-24 16:49;51123825;17755706;33368119
29-04-24 16:54;51123825;17755708;33368117
29-04-24 16:59;51123825;17755708;33368117
29-04-24 17:04;51123825;17755710;33368115
29-04-24 17:09;51123825;17756062;33367763
29-04-24 17:14;51123825;17756065;33367760
29-04-24 17:19;51123825;17756065;33367760
29-04-24 17:24;51123825;17756062;33367763
29-04-24 17:29;51123825;17756067;33367758
29-04-24 17:34;51123825;17756069;33367756
29-04-24 17:39;51123825;17756069;33367756
29-04-24 17:44;51123825;17756073;33367752
29-04-24 17:49;51123825;17756073;33367752
29-04-24 17:54;51123825;17756074;33367751
29-04-24 17:59;51123825;17756074;33367751
29-04-24 18:04;51123825;17756134;33367691
29-04-24 18:09;51123825;17756077;33367748
29-04-24 18:14;51123825;17756079;33367746
29-04-24 18:19;51123825;17756079;33367746
29-04-24 18:24;51123825;17756075;33367750
29-04-24 18:29;51123825;17756864;33366961
29-04-24 18:34;51123825;17756860;33366965
29-04-24 18:39;51123825;17756865;33366960
29-04-24 18:44;51123825;17756862;33366963
29-04-24 18:49;51123825;17756862;33366963
29-04-24 18:54;51123825;17756869;33366956
29-04-24 18:59;51123825;17756872;33366953
29-04-24 19:04;51123825;17756926;33366899
29-04-24 19:09;51123825;17756874;33366951
29-04-24 19:14;51123825;17756875;33366950
29-04-24 19:19;51123825;17756875;33366950
29-04-24 19:24;51123825;17756876;33366949
29-04-24 19:29;51123825;17756871;33366954
29-04-24 19:34;51123825;17756879;33366946
29-04-24 19:39;51123825;17756874;33366951
29-04-24 19:44;51123825;17756880;33366945
29-04-24 19:49;51123825;17761597;33362228
29-04-24 19:54;51123825;17761599;33362226
29-04-24 19:59;51123825;17761594;33362231
29-04-24 20:04;51123825;17761600;33362225
29-04-24 20:09;51123825;17761600;33362225
29-04-24 20:14;51123825;17761598;33362227
29-04-24 20:19;51123825;17761598;33362227
29-04-24 20:24;51123825;17754267;33369558
29-04-24 20:29;51123825;17754260;33369565
29-04-24 20:34;51123825;17754261;33369564
29-04-24 20:39;51123825;17754256;33369569
29-04-24 20:44;51123825;17754263;33369562
29-04-24 20:49;51123825;17754263;33369562
29-04-24 20:54;51123825;17754265;33369560
29-04-24 20:59;51123825;17754265;33369560
29-04-24 21:04;51123825;17754324;33369501
29-04-24 21:09;51123825;17754269;33369556
29-04-24 21:14;51123825;17754265;33369560
29-04-24 21:19;51123825;17755295;33368530
29-04-24 21:24;51123825;17755297;33368528
29-04-24 21:29;51123825;17755297;33368528
29-04-24 21:34;51123825;17755298;33368527
29-04-24 21:39;51123825;17755298;33368527
29-04-24 21:44;51123825;17755300;33368525
29-04-24 21:49;51123825;17755300;33368525
29-04-24 21:54;51123825;17755302;33368523
29-04-24 21:59;51123825;17755302;33368523
29-04-24 22:04;51123825;17755303;33368522
29-04-24 22:09;51123825;17755303;33368522
29-04-24 22:14;51123825;17756886;33366939
29-04-24 22:19;51123825;17756873;33366952
29-04-24 22:24;51123825;17754922;33368903
29-04-24 22:29;51123825;17754977;33368848
29-04-24 22:34;51123825;17757021;33366804
29-04-24 22:39;51123825;17757021;33366804
29-04-24 22:44;51123825;17757023;33366802
29-04-24 22:49;51123825;17757023;33366802
29-04-24 22:54;51123825;17755225;33368600
29-04-24 22:59;51123825;17757264;33366561
29-04-24 23:04;51123825;17757279;33366546
29-04-24 23:09;51123825;17757276;33366549
29-04-24 23:14;51123825;17757270;33366555
29-04-24 23:19;51123825;17757268;33366557
29-04-24 23:24;51123825;17757279;33366546
29-04-24 23:29;51123825;17757270;33366555
29-04-24 23:34;51123825;17757271;33366554
29-04-24 23:39;51123825;17757271;33366554
29-04-24 23:44;51123825;17757303;33366522
29-04-24 23:49;51123825;17757274;33366551
29-04-24 23:54;51123825;17756819;33367006
29-04-24 23:59;51123825;17756783;33367042
30-04-24 00:04;51123825;17756792;33367033
30-04-24 00:09;51123825;17756786;33367039
30-04-24 00:14;51123825;17756787;33367038
30-04-24 00:19;51123825;17756787;33367038
30-04-24 00:24;51123825;17756794;33367031
30-04-24 00:29;51123825;17756789;33367036
30-04-24 00:34;51123825;17756791;33367034
30-04-24 00:39;51123825;17756791;33367034
30-04-24 00:44;51123825;17756792;33367033
30-04-24 00:49;51123825;17756792;33367033
30-04-24 00:54;51123825;17756799;33367026
30-04-24 00:59;51123825;17756795;33367030
30-04-24 01:04;51123825;17756791;33367034
30-04-24 01:09;51123825;17756796;33367029
30-04-24 01:14;51123825;17756857;33366968
30-04-24 01:19;51123825;17756802;33367023
30-04-24 01:24;51123825;17756803;33367022
30-04-24 01:29;51123825;17756800;33367025
30-04-24 01:34;51123825;17756801;33367024
30-04-24 01:39;51123825;17756801;33367024
30-04-24 01:44;51123825;17760453;33363372
30-04-24 01:49;51123825;17760451;33363374
30-04-24 01:54;51123825;17760548;33363277
30-04-24 01:59;51123825;17760548;33363277
30-04-24 02:04;51123825;17760551;33363274
30-04-24 02:09;51123825;17760550;33363275
30-04-24 02:14;51123825;17760551;33363274
30-04-24 02:19;51123825;17760551;33363274
30-04-24 02:24;51123825;17760553;33363272
30-04-24 02:29;51123825;17760553;33363272
30-04-24 02:34;51123825;17760569;33363256
30-04-24 02:39;51123825;17760554;33363271
30-04-24 02:44;51123825;17760569;33363256
30-04-24 02:49;51123825;17760555;33363270
30-04-24 02:54;51123825;17760601;33363224
30-04-24 02:59;51123825;17760557;33363268
30-04-24 03:04;51123825;17765323;33358502
30-04-24 03:09;51123825;17765294;33358531
30-04-24 03:14;51123825;17765298;33358527
30-04-24 03:19;51123825;17765298;33358527
30-04-24 03:24;51123825;17765300;33358525
30-04-24 03:29;51123825;17765300;33358525
30-04-24 03:34;51123825;17765302;33358523
30-04-24 03:39;51123825;17765302;33358523
30-04-24 03:44;51123825;17765303;33358522
30-04-24 03:49;51123825;17758039;33365786
30-04-24 03:54;51123825;17758040;33365785
30-04-24 03:59;51123825;17758040;33365785
30-04-24 04:04;51123825;17758042;33365783
30-04-24 04:09;51123825;17758042;33365783
30-04-24 04:14;51123825;17758043;33365782
30-04-24 04:19;51123825;17758043;33365782
30-04-24 04:24;51123825;17758045;33365780
30-04-24 04:29;51123825;17758045;33365780
30-04-24 04:34;51123825;17758046;33365779
30-04-24 04:39;51123825;17758046;33365779
30-04-24 04:44;51123825;17759071;33364754
30-04-24 04:49;51123825;17759071;33364754
30-04-24 04:54;51123825;17759154;33364671
30-04-24 04:59;51123825;17759154;33364671
30-04-24 05:04;51123825;17759155;33364670
30-04-24 05:09;51123825;17759165;33364660
30-04-24 05:14;51123825;17759157;33364668
30-04-24 05:19;51123825;17759157;33364668
30-04-24 05:24;51123825;17759159;33364666
30-04-24 05:29;51123825;17759159;33364666
30-04-24 05:34;51123825;17759161;33364664
30-04-24 05:39;51123825;17759161;33364664
30-04-24 05:44;51123825;17759162;33364663
30-04-24 05:49;51123825;17759162;33364663
30-04-24 05:54;51123825;17759163;33364662
30-04-24 05:59;51123825;17759163;33364662
30-04-24 06:04;51123825;17759172;33364653
30-04-24 06:09;51123825;17759165;33364660
30-04-24 06:14;51123825;17759166;33364659
30-04-24 06:19;51123825;17759166;33364659
30-04-24 06:24;51123825;17759168;33364657
30-04-24 06:29;51123825;17759168;33364657
30-04-24 06:34;51123825;17759169;33364656
30-04-24 06:39;51123825;17761217;33362608
30-04-24 06:44;51123825;17761219;33362606
30-04-24 06:49;51123825;17761219;33362606
30-04-24 06:54;51123825;17761220;33362605
30-04-24 06:59;51123825;17763460;33360365
30-04-24 07:04;51123825;17763466;33360359
30-04-24 07:09;51123825;17763517;33360308
30-04-24 07:14;51123825;17763457;33360368
30-04-24 07:19;51123825;17763457;33360368
30-04-24 07:24;51123825;17763458;33360367
30-04-24 07:29;51123825;17763458;33360367
30-04-24 07:34;51123825;17763460;33360365
30-04-24 07:39;51123825;17763460;33360365
30-04-24 07:44;51123825;17763462;33360363
30-04-24 07:49;51123825;17763462;33360363
30-04-24 07:54;51123825;17763463;33360362
30-04-24 07:59;51123825;17763463;33360362
30-04-24 08:04;51123825;17763465;33360360
30-04-24 08:09;51123825;17763465;33360360
30-04-24 08:14;51123825;17763467;33360358
30-04-24 08:19;51123825;17764203;33359622
30-04-24 08:24;51123825;17764204;33359621
30-04-24 08:29;51123825;17764204;33359621
30-04-24 08:34;51123825;17764206;33359619
30-04-24 08:39;51123825;17764206;33359619
30-04-24 08:44;51123825;17764208;33359617
30-04-24 08:49;51123825;17764208;33359617
30-04-24 08:54;51123825;17764209;33359616
30-04-24 08:59;51123825;17764209;33359616
30-04-24 09:04;51123825;17764211;33359614
30-04-24 09:09;51123825;17764211;33359614
30-04-24 09:14;51123825;17764212;33359613
30-04-24 09:19;51123825;17764212;33359613
30-04-24 09:24;51123825;17764213;33359612
30-04-24 09:29;51123825;17764213;33359612
30-04-24 09:34;51123825;17764215;33359610
30-04-24 09:39;51123825;17764215;33359610
30-04-24 09:44;51123825;17764216;33359609
30-04-24 09:49;51123825;17764216;33359609
30-04-24 09:54;51123825;17764218;33359607
30-04-24 09:59;51123825;17764218;33359607
30-04-24 10:04;51123825;17764219;33359606
30-04-24 10:09;51123825;17764219;33359606
30-04-24 10:14;51123825;17764221;33359604
30-04-24 10:19;51123825;17764221;33359604
30-04-24 10:24;51123825;17764222;33359603
30-04-24 10:29;51123825;17764224;33359601
30-04-24 10:34;51123825;17769602;33354223
30-04-24 10:39;51123825;17769603;33354222
30-04-24 10:44;51123825;17769543;33354282
30-04-24 10:49;51123825;17769545;33354280
30-04-24 10:54;51123825;17769546;33354279
30-04-24 10:59;51123825;17769546;33354279
30-04-24 11:04;51123825;17769548;33354277
30-04-24 11:09;51123825;17769553;33354272
30-04-24 11:14;51123825;17769551;33354274
30-04-24 11:19;51123825;17769551;33354274
30-04-24 11:24;51123825;17769553;33354272
30-04-24 11:29;51123825;17769554;33354271
30-04-24 11:34;51123825;17769555;33354270
30-04-24 11:39;51123825;17769555;33354270
30-04-24 11:44;51123825;17769558;33354267
30-04-24 11:49;51123825;17769558;33354267
30-04-24 11:54;51123825;17769560;33354265
30-04-24 11:59;51123825;17770376;33353449
30-04-24 12:04;51123825;17770378;33353447
30-04-24 12:09;51123825;17770378;33353447
30-04-24 12:14;51123825;17770380;33353445
30-04-24 12:19;51123825;17770380;33353445
30-04-24 12:24;51123825;17770381;33353444
30-04-24 12:29;51123825;17770381;33353444
30-04-24 12:34;51123825;17770382;33353443
30-04-24 12:39;51123825;17770382;33353443
30-04-24 12:44;51123825;17770784;33353041
30-04-24 12:49;51123825;17770784;33353041
30-04-24 12:54;51123825;17770785;33353040
30-04-24 12:59;51123825;17770785;33353040
30-04-24 13:04;51123825;17770787;33353038
30-04-24 13:09;51123825;17770787;33353038
30-04-24 13:14;51123825;17770788;33353037
30-04-24 13:19;51123825;17770788;33353037
30-04-24 13:24;51123825;17770785;33353040
30-04-24 13:29;51123825;17770790;33353035
30-04-24 13:34;51123825;17770791;33353034
30-04-24 13:39;51123825;17770792;33353033
30-04-24 13:44;51123825;17771353;33352472
30-04-24 13:49;51123825;17771348;33352477
30-04-24 13:54;51123825;17771355;33352470
30-04-24 13:59;51123825;17771355;33352470
30-04-24 14:04;51123825;17771649;33352176
30-04-24 14:09;51123825;17771880;33351945
30-04-24 14:14;51123825;17771830;33351995
30-04-24 14:19;51123825;17771830;33351995
30-04-24 14:24;51123825;17771968;33351857
30-04-24 14:29;51123825;17771977;33351848
30-04-24 14:34;51123825;17771966;33351859
30-04-24 14:39;51123825;17771967;33351858
30-04-24 14:44;51123825;17771968;33351857
30-04-24 14:49;51123825;17771968;33351857
30-04-24 14:54;51123825;17771969;33351856
30-04-24 14:59;51123825;17771969;33351856
30-04-24 15:04;51123825;17772016;33351809
30-04-24 15:09;51123825;17772405;33351420
30-04-24 15:14;51123825;17772407;33351418
30-04-24 15:19;51123825;17772402;33351423
30-04-24 15:24;51123825;17772404;33351421
30-04-24 15:29;51123825;17772410;33351415
30-04-24 15:34;51123825;17772411;33351414
30-04-24 15:39;51123825;17772411;33351414
30-04-24 15:44;51123825;17772414;33351411
30-04-24 15:49;51123825;17772409;33351416
30-04-24 15:54;51123825;17772415;33351410
30-04-24 15:59;51123825;17772415;33351410
30-04-24 16:04;51123825;17772418;33351407
30-04-24 16:09;51123825;17772413;33351412
30-04-24 16:14;51123825;17772419;33351406
30-04-24 16:19;51123825;17772419;33351406
30-04-24 16:24;51123825;17772420;33351405
30-04-24 16:29;51123825;17772415;33351410
30-04-24 16:34;51123825;17772422;33351403
30-04-24 16:39;51123825;17766102;33357723
30-04-24 16:44;51123825;17766105;33357720
30-04-24 16:49;51123825;17766185;33357640
30-04-24 16:54;51123825;17766186;33357639
30-04-24 16:59;51123825;17766186;33357639
30-04-24 17:04;51123825;17766188;33357637
30-04-24 17:09;51123825;17766188;33357637
30-04-24 17:14;51123825;17766189;33357636
30-04-24 17:19;51123825;17766190;33357635
30-04-24 17:24;51123825;17766191;33357634
30-04-24 17:29;51123825;17766196;33357629
30-04-24 17:34;51123825;17766192;33357633
30-04-24 17:39;51123825;17766192;33357633
30-04-24 17:44;51123825;17766194;33357631
30-04-24 17:49;51123825;17766194;33357631
30-04-24 17:54;51123825;17766195;33357630
30-04-24 17:59;51123825;17766195;33357630
30-04-24 18:04;51123825;17766198;33357627
30-04-24 18:09;51123825;17766198;33357627
30-04-24 18:14;51123825;17766199;33357626
30-04-24 18:19;51123825;17766202;33357623
30-04-24 18:24;51123825;17766204;33357621
30-04-24 18:29;51123825;17766204;33357621
30-04-24 18:34;51123825;17766205;33357620
30-04-24 18:39;51123825;17768253;33355572
30-04-24 18:44;51123825;17768254;33355571
30-04-24 18:49;51123825;17768254;33355571
30-04-24 18:54;51123825;17768256;33355569
30-04-24 18:59;51123825;17768256;33355569
30-04-24 19:04;51123825;17768257;33355568
30-04-24 19:09;51123825;17768257;33355568
30-04-24 19:14;51123825;17768259;33355566
30-04-24 19:19;51123825;17768259;33355566
30-04-24 19:24;51123825;17768293;33355532
30-04-24 19:29;51123825;17768262;33355563
30-04-24 19:34;51123825;17768263;33355562
30-04-24 19:39;51123825;17770887;33352938
30-04-24 19:44;51123825;17770889;33352936
30-04-24 19:49;51123825;17770889;33352936
30-04-24 19:54;51123825;17770890;33352935
30-04-24 19:59;51123825;17770890;33352935
30-04-24 20:04;51123825;17770893;33352932
30-04-24 20:09;51123825;17770899;33352926
30-04-24 20:14;51123825;17770898;33352927
30-04-24 20:19;51123825;17771251;33352574
30-04-24 20:24;51123825;17771253;33352572
30-04-24 20:29;51123825;17771365;33352460
30-04-24 20:34;51123825;17771366;33352459
30-04-24 20:39;51123825;17771366;33352459
30-04-24 20:44;51123825;17771367;33352458
30-04-24 20:49;51123825;17771543;33352282
30-04-24 20:54;51123825;17771545;33352280
30-04-24 20:59;51123825;17771545;33352280
30-04-24 21:04;51123825;17771547;33352278
30-04-24 21:09;51123825;17771548;33352277
30-04-24 21:14;51123825;17771549;33352276
30-04-24 21:19;51123825;17771584;33352241
30-04-24 21:24;51123825;17771580;33352245
30-04-24 21:29;51123825;17771553;33352272
30-04-24 21:34;51123825;17771555;33352270
30-04-24 21:39;51123825;17771555;33352270
30-04-24 21:44;51123825;17771556;33352269
30-04-24 21:49;51123825;17771556;33352269
30-04-24 21:54;51123825;17771557;33352268
30-04-24 21:59;51123825;17771557;33352268
30-04-24 22:04;51123825;17771559;33352266
30-04-24 22:09;51123825;17771560;33352265
30-04-24 22:14;51123825;17771561;33352264
30-04-24 22:19;51123825;17771562;33352263
30-04-24 22:24;51123825;17771564;33352261
30-04-24 22:29;51123825;17776641;33347184
30-04-24 22:34;51123825;17776605;33347220
30-04-24 22:39;51123825;17776605;33347220
30-04-24 22:44;51123825;17776607;33347218
30-04-24 22:49;51123825;17776607;33347218
30-04-24 22:54;51123825;17776869;33346956
30-04-24 22:59;51123825;17776832;33346993
30-04-24 23:04;51123825;17776951;33346874
30-04-24 23:09;51123825;17776914;33346911
30-04-24 23:14;51123825;17776915;33346910
30-04-24 23:19;51123825;17776915;33346910
30-04-24 23:24;51123825;17776916;33346909
30-04-24 23:29;51123825;17776916;33346909
30-04-24 23:34;51123825;17776958;33346867
30-04-24 23:39;51123825;17776918;33346907
30-04-24 23:44;51123825;17776948;33346877
30-04-24 23:49;51123825;17776919;33346906
30-04-24 23:54;51123825;17776756;33347069
30-04-24 23:59;51123825;17777151;33346674
01-05-24 00:04;51123825;17771900;33351925
01-05-24 00:09;51123825;17771892;33351933
01-05-24 00:14;51123825;17771893;33351932
01-05-24 00:19;51123825;17771893;33351932
01-05-24 00:24;51123825;17772142;33351683
01-05-24 00:29;51123825;17772135;33351690
01-05-24 00:34;51123825;17775886;33347939
01-05-24 00:39;51123825;17775886;33347939
01-05-24 00:44;51123825;17775894;33347931
01-05-24 00:49;51123825;17775888;33347937
01-05-24 00:54;51123825;17775889;33347936
01-05-24 00:59;51123825;17775889;33347936
01-05-24 01:04;51123825;17777260;33346565
01-05-24 01:09;51123825;17777245;33346580
01-05-24 01:14;51123825;17777246;33346579
01-05-24 01:19;51123825;17777246;33346579
01-05-24 01:24;51123825;17777252;33346573
01-05-24 01:29;51123825;17777243;33346582
01-05-24 01:34;51123825;17777249;33346576
01-05-24 01:39;51123825;17777249;33346576
01-05-24 01:44;51123825;17777250;33346575
01-05-24 01:49;51123825;17777250;33346575
01-05-24 01:54;51123825;17777255;33346570
01-05-24 01:59;51123825;17777252;33346573
01-05-24 02:04;51123825;17777314;33346511
01-05-24 02:09;51123825;17777254;33346571
01-05-24 02:14;51123825;17777258;33346567
01-05-24 02:20;51123825;17777256;33346569
01-05-24 02:25;51123825;17778329;33345496
01-05-24 02:30;51123825;17778332;33345493
01-05-24 02:35;51123825;17778327;33345498
01-05-24 02:40;51123825;17778332;33345493
01-05-24 02:45;51123825;17778329;33345496
01-05-24 02:50;51123825;17778334;33345491
01-05-24 02:55;51123825;17770938;33352887
01-05-24 03:00;51123825;17771007;33352818
01-05-24 03:05;51123825;17771009;33352816
01-05-24 03:10;51123825;17771009;33352816
01-05-24 03:15;51123825;17771010;33352815
01-05-24 03:20;51123825;17771698;33352127
01-05-24 03:25;51123825;17771700;33352125
01-05-24 03:30;51123825;17771700;33352125
01-05-24 03:35;51123825;17771701;33352124
01-05-24 03:40;51123825;17771697;33352128
01-05-24 03:45;51123825;17771703;33352122
01-05-24 03:50;51123825;17771703;33352122
01-05-24 03:55;51123825;17771705;33352120
01-05-24 04:00;51123825;17771705;33352120
01-05-24 04:05;51123825;17771702;33352123
01-05-24 04:10;51123825;17771727;33352098
01-05-24 04:15;51123825;17771709;33352116
01-05-24 04:20;51123825;17771704;33352121
01-05-24 04:25;51123825;17771705;33352120
01-05-24 04:30;51123825;17771705;33352120
01-05-24 04:35;51123825;17771712;33352113
01-05-24 04:40;51123825;17771709;33352116
01-05-24 04:45;51123825;17771710;33352115
01-05-24 04:50;51123825;17771705;33352120
01-05-24 04:55;51123825;17771711;33352114
01-05-24 05:00;51123825;17771711;33352114
01-05-24 05:05;51123825;17771724;33352101
01-05-24 05:10;51123825;17773798;33350027
01-05-24 05:15;51123825;17773757;33350068
01-05-24 05:20;51123825;17773842;33349983
01-05-24 05:25;51123825;17773845;33349980
01-05-24 05:30;51123825;17773863;33349962
01-05-24 05:35;51123825;17773846;33349979
01-05-24 05:40;51123825;17773878;33349947
01-05-24 05:45;51123825;17773848;33349977
01-05-24 05:50;51123825;17773864;33349961
01-05-24 05:55;51123825;17773849;33349976
01-05-24 06:00;51123825;17773864;33349961
01-05-24 06:05;51123825;17773850;33349975
01-05-24 06:10;51123825;17773873;33349952
01-05-24 06:15;51123825;17773852;33349973
01-05-24 06:20;51123825;17773852;33349973
01-05-24 06:25;51123825;17773853;33349972
01-05-24 06:30;51123825;17773878;33349947
01-05-24 06:35;51123825;17773855;33349970
01-05-24 06:40;51123825;17773855;33349970
01-05-24 06:45;51123825;17773856;33349969
01-05-24 06:50;51123825;17773856;33349969
01-05-24 06:55;51123825;17773857;33349968
01-05-24 07:00;51123825;17773857;33349968
01-05-24 07:05;51123825;17773866;33349959
01-05-24 07:10;51123825;17773860;33349965
01-05-24 07:15;51123825;17773918;33349907
01-05-24 07:20;51123825;17773869;33349956
01-05-24 07:25;51123825;17773863;33349962
01-05-24 07:30;51123825;17777079;33346746
01-05-24 07:35;51123825;17777080;33346745
01-05-24 07:40;51123825;17777076;33346749
01-05-24 07:45;51123825;17777083;33346742
01-05-24 07:50;51123825;17777084;33346741
01-05-24 07:55;51123825;17777085;33346740
